,,PA_10min,,TA_10min,,RH_10min,,DP_10min,,TS_10min,,SM_10min,,SR_10min,,NetSR_10min,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,
5/27/22 1:30:10 AM,VALID,1014.505,VALID,20.867,VALID,77.557,VALID,16.806,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.902,VALID,171.0,VALID,209.0,VALID,138.0,VALID,6.745,VALID,9.898,VALID,2.797,
5/27/22 1:40:10 AM,VALID,1014.57,VALID,20.972,VALID,76.382,VALID,16.658,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.332,VALID,174.0,VALID,234.0,VALID,144.0,VALID,5.479,VALID,9.602,VALID,1.703,
5/27/22 1:50:10 AM,VALID,1014.534,VALID,20.937,VALID,75.643,VALID,16.492,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.916,VALID,173.0,VALID,213.0,VALID,133.0,VALID,4.671,VALID,7.703,VALID,1.203,
5/27/22 2:00:10 AM,VALID,1014.432,VALID,20.747,VALID,73.943,VALID,15.948,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.096,VALID,176.0,VALID,222.0,VALID,135.0,VALID,4.626,VALID,8.5,VALID,1.398,
5/27/22 2:10:10 AM,VALID,1014.37,VALID,20.852,VALID,70.419,VALID,15.304,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.465,VALID,175.0,VALID,226.0,VALID,136.0,VALID,5.318,VALID,9.297,VALID,2.0,
5/27/22 2:20:10 AM,VALID,1014.387,VALID,21.391,VALID,67.747,VALID,15.128,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.955,VALID,194.0,VALID,216.0,VALID,162.0,VALID,5.77,VALID,8.703,VALID,3.398,
5/27/22 2:30:10 AM,VALID,1014.243,VALID,21.224,VALID,68.835,VALID,15.328,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.243,VALID,199.0,VALID,228.0,VALID,163.0,VALID,7.988,VALID,11.602,VALID,4.398,
5/27/22 2:40:10 AM,VALID,1014.177,VALID,21.242,VALID,64.078,VALID,14.129,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.884,VALID,199.0,VALID,230.0,VALID,164.0,VALID,7.14,VALID,11.0,VALID,3.297,
5/27/22 2:50:10 AM,VALID,1014.123,VALID,21.403,VALID,69.432,VALID,15.568,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.371,VALID,204.0,VALID,228.0,VALID,177.0,VALID,6.743,VALID,9.602,VALID,3.102,
5/27/22 3:00:10 AM,VALID,1014.089,VALID,20.946,VALID,70.4,VALID,15.371,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.959,VALID,212.0,VALID,234.0,VALID,182.0,VALID,6.703,VALID,9.898,VALID,3.797,
5/27/22 3:10:10 AM,VALID,1014.045,VALID,20.809,VALID,67.263,VALID,14.558,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.451,VALID,210.0,VALID,233.0,VALID,188.0,VALID,7.493,VALID,10.602,VALID,3.102,
5/27/22 3:20:10 AM,VALID,1014.072,VALID,21.223,VALID,66.741,VALID,14.739,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,42.728,VALID,218.0,VALID,250.0,VALID,190.0,VALID,7.386,VALID,10.398,VALID,2.797,
5/27/22 3:30:10 AM,VALID,1014.119,VALID,20.858,VALID,69.389,VALID,15.025,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.775,VALID,217.0,VALID,259.0,VALID,187.0,VALID,6.601,VALID,9.898,VALID,3.0,
5/27/22 3:40:10 AM,VALID,1014.143,VALID,20.493,VALID,71.021,VALID,15.085,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.38,VALID,215.0,VALID,247.0,VALID,182.0,VALID,6.76,VALID,9.297,VALID,3.398,
5/27/22 3:50:10 AM,VALID,1014.222,VALID,20.443,VALID,70.647,VALID,14.911,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.464,VALID,222.0,VALID,263.0,VALID,187.0,VALID,5.881,VALID,8.797,VALID,2.797,
5/27/22 4:00:10 AM,VALID,1014.355,VALID,20.236,VALID,72.696,VALID,15.171,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.566,VALID,212.0,VALID,277.0,VALID,170.0,VALID,5.186,VALID,8.297,VALID,2.0,
5/27/22 4:10:10 AM,VALID,1014.425,VALID,20.154,VALID,73.342,VALID,15.227,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.86,VALID,209.0,VALID,236.0,VALID,170.0,VALID,5.247,VALID,8.0,VALID,2.203,
5/27/22 4:20:10 AM,VALID,1014.483,VALID,20.067,VALID,73.358,VALID,15.169,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.496,VALID,204.0,VALID,253.0,VALID,175.0,VALID,5.455,VALID,8.102,VALID,2.398,
5/27/22 4:30:10 AM,VALID,1014.53,VALID,20.167,VALID,71.725,VALID,14.888,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.24,VALID,207.0,VALID,246.0,VALID,160.0,VALID,5.361,VALID,8.0,VALID,2.297,
5/27/22 4:40:10 AM,VALID,1014.614,VALID,20.2,VALID,72.704,VALID,15.132,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.561,VALID,204.0,VALID,241.0,VALID,170.0,VALID,4.733,VALID,7.797,VALID,2.797,
5/27/22 4:50:10 AM,VALID,1014.694,VALID,20.116,VALID,72.362,VALID,15.001,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.888,VALID,204.0,VALID,276.0,VALID,169.0,VALID,4.676,VALID,7.102,VALID,2.5,
5/27/22 5:00:10 AM,VALID,1014.699,VALID,20.184,VALID,71.138,VALID,14.789,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.43,VALID,201.0,VALID,238.0,VALID,154.0,VALID,4.381,VALID,7.102,VALID,1.297,
5/27/22 5:10:10 AM,VALID,1014.69,VALID,20.232,VALID,70.463,VALID,14.693,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.124,VALID,200.0,VALID,235.0,VALID,160.0,VALID,4.116,VALID,6.703,VALID,1.703,
5/27/22 5:20:10 AM,VALID,1014.689,VALID,20.255,VALID,69.467,VALID,14.486,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.494,VALID,209.0,VALID,261.0,VALID,167.0,VALID,4.221,VALID,7.203,VALID,1.398,
5/27/22 5:30:10 AM,VALID,1014.664,VALID,20.314,VALID,69.052,VALID,14.451,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.868,VALID,216.0,VALID,252.0,VALID,182.0,VALID,4.47,VALID,6.797,VALID,1.5,
5/27/22 5:40:10 AM,VALID,1014.707,VALID,20.399,VALID,68.509,VALID,14.411,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.349,VALID,212.0,VALID,253.0,VALID,157.0,VALID,4.486,VALID,7.203,VALID,1.5,
5/27/22 5:50:10 AM,VALID,1014.824,VALID,20.469,VALID,67.308,VALID,14.21,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.761,VALID,213.0,VALID,244.0,VALID,176.0,VALID,4.909,VALID,7.297,VALID,1.797,
5/27/22 6:00:10 AM,VALID,1014.984,VALID,20.5,VALID,66.868,VALID,14.133,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.47,VALID,210.0,VALID,243.0,VALID,175.0,VALID,4.946,VALID,7.703,VALID,2.602,
5/27/22 6:10:10 AM,VALID,1015.117,VALID,20.572,VALID,66.003,VALID,13.997,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.889,VALID,203.0,VALID,241.0,VALID,166.0,VALID,4.894,VALID,7.297,VALID,2.203,
5/27/22 6:20:10 AM,VALID,1015.239,VALID,20.929,VALID,64.484,VALID,13.976,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.618,VALID,196.0,VALID,231.0,VALID,168.0,VALID,5.312,VALID,8.398,VALID,2.797,
5/27/22 6:30:10 AM,VALID,1015.321,VALID,21.19,VALID,63.883,VALID,14.067,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.388,VALID,191.0,VALID,214.0,VALID,139.0,VALID,5.068,VALID,7.703,VALID,2.398,
5/27/22 6:40:10 AM,VALID,1015.42,VALID,21.271,VALID,64.127,VALID,14.215,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.79,VALID,194.0,VALID,217.0,VALID,166.0,VALID,5.427,VALID,8.203,VALID,3.398,
5/27/22 6:50:10 AM,VALID,1015.369,VALID,20.995,VALID,66.125,VALID,14.409,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.502,VALID,197.0,VALID,218.0,VALID,169.0,VALID,6.378,VALID,9.398,VALID,3.898,
5/27/22 7:00:10 AM,VALID,1015.301,VALID,20.949,VALID,67.591,VALID,14.709,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.258,VALID,202.0,VALID,221.0,VALID,179.0,VALID,7.008,VALID,9.297,VALID,4.297,
5/27/22 7:10:10 AM,VALID,1015.239,VALID,21.007,VALID,68.817,VALID,15.048,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.942,VALID,204.0,VALID,224.0,VALID,188.0,VALID,7.857,VALID,11.602,VALID,4.5,
5/27/22 7:20:10 AM,VALID,1015.188,VALID,21.263,VALID,68.603,VALID,15.26,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.836,VALID,203.0,VALID,217.0,VALID,183.0,VALID,8.193,VALID,10.203,VALID,4.898,
5/27/22 7:30:10 AM,VALID,1015.165,VALID,21.885,VALID,62.457,VALID,14.426,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.61,VALID,192.0,VALID,212.0,VALID,160.0,VALID,7.364,VALID,11.398,VALID,4.0,
5/27/22 7:40:10 AM,VALID,1015.116,VALID,22.754,VALID,58.193,VALID,14.108,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.44,VALID,195.0,VALID,218.0,VALID,172.0,VALID,7.059,VALID,10.297,VALID,3.898,
5/27/22 7:50:10 AM,VALID,1014.938,VALID,23.539,VALID,51.763,VALID,13.094,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.557,VALID,194.0,VALID,223.0,VALID,169.0,VALID,6.966,VALID,10.297,VALID,4.0,
5/27/22 8:00:10 AM,VALID,1014.702,VALID,24.28,VALID,46.295,VALID,12.015,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.467,VALID,196.0,VALID,213.0,VALID,173.0,VALID,7.053,VALID,9.797,VALID,4.102,
5/27/22 8:10:10 AM,VALID,1014.462,VALID,23.857,VALID,46.752,VALID,11.791,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,55.117,VALID,202.0,VALID,220.0,VALID,181.0,VALID,8.686,VALID,11.203,VALID,5.5,
5/27/22 8:20:10 AM,VALID,1014.262,VALID,23.473,VALID,48.96,VALID,12.065,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.28,VALID,207.0,VALID,235.0,VALID,183.0,VALID,7.609,VALID,11.203,VALID,3.398,
5/27/22 8:30:10 AM,VALID,1014.111,VALID,22.685,VALID,58.005,VALID,13.928,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.213,VALID,220.0,VALID,260.0,VALID,184.0,VALID,5.463,VALID,8.5,VALID,2.203,
5/27/22 8:40:10 AM,VALID,1013.843,VALID,21.866,VALID,57.926,VALID,13.195,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.747,VALID,225.0,VALID,327.0,VALID,181.0,VALID,5.511,VALID,9.102,VALID,1.203,
5/27/22 8:50:09 AM,VALID,1013.721,VALID,21.724,VALID,63.076,VALID,14.379,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.513,VALID,232.0,VALID,263.0,VALID,195.0,VALID,5.299,VALID,8.602,VALID,2.102,
5/27/22 9:00:09 AM,VALID,1013.643,VALID,21.218,VALID,64.745,VALID,14.308,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.991,VALID,234.0,VALID,264.0,VALID,207.0,VALID,7.241,VALID,11.102,VALID,2.102,
5/27/22 9:10:09 AM,VALID,1013.584,VALID,21.197,VALID,63.708,VALID,14.05,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.132,VALID,227.0,VALID,257.0,VALID,200.0,VALID,9.211,VALID,13.602,VALID,3.602,
5/27/22 9:20:09 AM,VALID,1013.742,VALID,21.456,VALID,63.897,VALID,14.331,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.65,VALID,221.0,VALID,251.0,VALID,189.0,VALID,9.019,VALID,13.102,VALID,3.602,
5/27/22 9:30:09 AM,VALID,1014.089,VALID,21.337,VALID,64.245,VALID,14.286,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.427,VALID,216.0,VALID,245.0,VALID,183.0,VALID,8.307,VALID,11.797,VALID,4.297,
5/27/22 9:40:09 AM,VALID,1014.326,VALID,21.355,VALID,65.268,VALID,14.557,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.538,VALID,209.0,VALID,232.0,VALID,177.0,VALID,8.069,VALID,12.0,VALID,4.0,
5/27/22 9:50:09 AM,VALID,1014.574,VALID,21.442,VALID,66.645,VALID,14.972,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.978,VALID,199.0,VALID,230.0,VALID,170.0,VALID,8.425,VALID,12.5,VALID,3.703,
5/27/22 10:00:09 AM,VALID,1014.701,VALID,21.382,VALID,65.886,VALID,14.762,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.031,VALID,199.0,VALID,216.0,VALID,173.0,VALID,8.972,VALID,12.898,VALID,5.297,
5/27/22 10:10:09 AM,VALID,1014.619,VALID,21.608,VALID,65.228,VALID,14.775,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.958,VALID,199.0,VALID,220.0,VALID,172.0,VALID,8.794,VALID,13.5,VALID,5.102,
5/27/22 10:20:09 AM,VALID,1014.279,VALID,21.366,VALID,64.839,VALID,14.513,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.109,VALID,203.0,VALID,229.0,VALID,179.0,VALID,9.517,VALID,14.0,VALID,5.297,
5/27/22 10:30:09 AM,VALID,1014.258,VALID,21.677,VALID,61.512,VALID,13.922,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.065,VALID,204.0,VALID,227.0,VALID,168.0,VALID,9.559,VALID,13.5,VALID,4.0,
5/27/22 10:40:09 AM,VALID,1014.123,VALID,21.823,VALID,59.755,VALID,13.679,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.879,VALID,203.0,VALID,229.0,VALID,176.0,VALID,10.18,VALID,13.797,VALID,5.898,
5/27/22 10:50:09 AM,VALID,1014.122,VALID,22.04,VALID,58.148,VALID,13.437,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.57,VALID,196.0,VALID,219.0,VALID,163.0,VALID,8.21,VALID,13.703,VALID,3.102,
5/27/22 11:00:09 AM,VALID,1013.765,VALID,22.472,VALID,58.464,VALID,13.865,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.431,VALID,196.0,VALID,218.0,VALID,163.0,VALID,8.203,VALID,13.0,VALID,3.203,
5/27/22 11:10:09 AM,VALID,1013.484,VALID,22.375,VALID,61.772,VALID,14.696,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.544,VALID,206.0,VALID,251.0,VALID,168.0,VALID,6.3,VALID,10.102,VALID,2.797,
5/27/22 11:20:09 AM,VALID,1013.365,VALID,21.257,VALID,62.898,VALID,13.935,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.855,VALID,217.0,VALID,295.0,VALID,181.0,VALID,5.222,VALID,9.398,VALID,1.5,
5/27/22 11:30:09 AM,VALID,1013.146,VALID,21.19,VALID,57.303,VALID,12.445,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.666,VALID,222.0,VALID,248.0,VALID,190.0,VALID,6.7,VALID,10.297,VALID,1.102,
5/27/22 11:40:09 AM,VALID,1013.333,VALID,21.68,VALID,53.035,VALID,11.716,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.182,VALID,221.0,VALID,249.0,VALID,194.0,VALID,6.271,VALID,9.602,VALID,2.102,
5/27/22 11:50:09 AM,VALID,1013.573,VALID,21.933,VALID,50.39,VALID,11.166,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.178,VALID,209.0,VALID,238.0,VALID,173.0,VALID,6.147,VALID,9.602,VALID,2.102,
5/27/22 12:00:09 PM,VALID,1013.911,VALID,22.053,VALID,49.333,VALID,10.95,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.556,VALID,193.0,VALID,214.0,VALID,157.0,VALID,6.232,VALID,10.203,VALID,2.5,
5/27/22 12:10:10 PM,VALID,1013.99,VALID,22.58,VALID,45.443,VALID,10.226,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.532,VALID,194.0,VALID,215.0,VALID,162.0,VALID,7.162,VALID,13.203,VALID,2.898,
5/27/22 12:20:09 PM,VALID,1014.03,VALID,23.076,VALID,44.088,VALID,10.114,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.943,VALID,192.0,VALID,215.0,VALID,159.0,VALID,6.533,VALID,10.703,VALID,2.898,
5/27/22 12:30:09 PM,VALID,1014.027,VALID,23.153,VALID,45.263,VALID,10.647,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.708,VALID,189.0,VALID,215.0,VALID,149.0,VALID,6.25,VALID,9.297,VALID,2.703,
5/27/22 12:40:09 PM,VALID,1013.846,VALID,23.249,VALID,47.056,VALID,11.258,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.255,VALID,187.0,VALID,213.0,VALID,149.0,VALID,6.897,VALID,10.203,VALID,3.5,
5/27/22 12:50:10 PM,VALID,1013.662,VALID,23.341,VALID,49.938,VALID,12.293,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.816,VALID,185.0,VALID,216.0,VALID,65.0,VALID,6.113,VALID,9.102,VALID,0.898,
5/27/22 1:00:10 PM,VALID,1013.439,VALID,22.984,VALID,56.06,VALID,13.638,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.104,VALID,203.0,VALID,238.0,VALID,180.0,VALID,6.469,VALID,9.398,VALID,3.297,
5/27/22 1:10:10 PM,VALID,1013.228,VALID,21.528,VALID,64.041,VALID,14.423,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.064,VALID,205.0,VALID,228.0,VALID,185.0,VALID,6.222,VALID,8.703,VALID,4.203,
5/27/22 1:20:10 PM,VALID,1013.092,VALID,21.268,VALID,64.997,VALID,14.44,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.606,VALID,207.0,VALID,248.0,VALID,184.0,VALID,6.202,VALID,9.297,VALID,2.703,
5/27/22 1:30:10 PM,VALID,1012.804,VALID,21.314,VALID,60.932,VALID,13.489,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.8,VALID,203.0,VALID,227.0,VALID,172.0,VALID,6.38,VALID,9.102,VALID,3.102,
5/27/22 1:40:10 PM,VALID,1012.533,VALID,21.758,VALID,60.507,VALID,13.756,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.717,VALID,191.0,VALID,240.0,VALID,148.0,VALID,3.401,VALID,6.297,VALID,0.703,
5/27/22 1:50:10 PM,VALID,1012.269,VALID,21.375,VALID,62.524,VALID,13.913,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.703,VALID,186.0,VALID,244.0,VALID,136.0,VALID,3.56,VALID,6.602,VALID,0.297,
5/27/22 2:00:10 PM,VALID,1011.742,VALID,21.169,VALID,64.442,VALID,14.181,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.605,VALID,199.0,VALID,232.0,VALID,153.0,VALID,6.739,VALID,11.102,VALID,2.898,
5/27/22 2:10:10 PM,VALID,1011.508,VALID,21.462,VALID,62.989,VALID,14.149,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.179,VALID,220.0,VALID,245.0,VALID,190.0,VALID,7.015,VALID,10.203,VALID,2.297,
5/27/22 2:20:10 PM,VALID,1011.724,VALID,21.229,VALID,60.018,VALID,13.185,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.75,VALID,238.0,VALID,351.0,VALID,209.0,VALID,5.774,VALID,9.0,VALID,2.398,
5/27/22 2:30:10 PM,VALID,1011.525,VALID,21.115,VALID,57.606,VALID,12.435,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.489,VALID,242.0,VALID,284.0,VALID,178.0,VALID,4.827,VALID,9.0,VALID,1.102,
5/27/22 2:40:10 PM,VALID,1011.697,VALID,21.373,VALID,55.204,VALID,12.042,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.931,VALID,205.0,VALID,14.0,VALID,44.0,VALID,2.216,VALID,6.5,VALID,0.203,
5/27/22 2:50:10 PM,VALID,1011.689,VALID,21.839,VALID,50.702,VALID,11.192,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.655,VALID,142.0,VALID,317.0,VALID,339.0,VALID,1.897,VALID,3.898,VALID,0.203,
5/27/22 3:00:10 PM,VALID,1011.691,VALID,22.668,VALID,45.533,VALID,10.298,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.384,VALID,156.0,VALID,216.0,VALID,82.0,VALID,2.977,VALID,6.0,VALID,0.297,
5/27/22 3:10:10 PM,VALID,1011.852,VALID,22.691,VALID,48.642,VALID,11.225,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.338,VALID,183.0,VALID,223.0,VALID,144.0,VALID,3.737,VALID,5.797,VALID,1.203,
5/27/22 3:20:10 PM,VALID,1011.609,VALID,22.143,VALID,54.266,VALID,12.463,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.836,VALID,175.0,VALID,212.0,VALID,121.0,VALID,3.382,VALID,5.703,VALID,0.797,
5/27/22 3:30:10 PM,VALID,1011.388,VALID,22.139,VALID,53.737,VALID,12.316,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.239,VALID,173.0,VALID,207.0,VALID,127.0,VALID,3.971,VALID,6.797,VALID,1.398,
5/27/22 3:40:10 PM,VALID,1011.286,VALID,22.326,VALID,54.594,VALID,12.71,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.682,VALID,170.0,VALID,246.0,VALID,78.0,VALID,2.986,VALID,6.297,VALID,0.398,
5/27/22 3:50:10 PM,VALID,1011.145,VALID,22.2,VALID,55.482,VALID,12.837,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.249,VALID,203.0,VALID,9.0,VALID,103.0,VALID,2.243,VALID,4.203,VALID,0.297,
5/27/22 4:00:10 PM,VALID,1011.266,VALID,22.04,VALID,55.458,VALID,12.749,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.99,VALID,205.0,VALID,244.0,VALID,160.0,VALID,4.549,VALID,9.297,VALID,2.203,
5/27/22 4:10:10 PM,VALID,1010.987,VALID,22.375,VALID,52.371,VALID,12.121,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.404,VALID,195.0,VALID,229.0,VALID,118.0,VALID,6.005,VALID,11.602,VALID,1.398,
5/27/22 4:20:10 PM,VALID,1010.734,VALID,22.212,VALID,53.888,VALID,12.442,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.644,VALID,174.0,VALID,287.0,VALID,83.0,VALID,4.839,VALID,8.0,VALID,1.102,
5/27/22 4:30:10 PM,VALID,1010.637,VALID,22.468,VALID,54.793,VALID,12.883,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.0,VALID,203.0,VALID,250.0,VALID,155.0,VALID,5.36,VALID,9.898,VALID,1.703,
5/27/22 4:40:10 PM,VALID,1010.483,VALID,22.129,VALID,54.132,VALID,12.439,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.822,VALID,194.0,VALID,284.0,VALID,128.0,VALID,5.202,VALID,9.203,VALID,1.5,
5/27/22 4:50:10 PM,VALID,1010.376,VALID,22.32,VALID,55.525,VALID,12.937,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.625,VALID,205.0,VALID,242.0,VALID,145.0,VALID,5.146,VALID,7.898,VALID,1.297,
5/27/22 5:00:10 PM,VALID,1010.486,VALID,21.923,VALID,56.166,VALID,12.808,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.817,VALID,193.0,VALID,227.0,VALID,154.0,VALID,4.567,VALID,8.0,VALID,2.102,
