,,PA_10min,,TA_10min,,RH_10min,,DP_10min,,TS_10min,,SM_10min,,SR_10min,,NetSR_10min,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,
time,status,Avg,status,Avg,status,Avg,status,Avg,status,Avg,status,Avg,status,Avg,status,Avg,status,DirAvg10m,status,DirMax10m,status,DirMin10m,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,
5/26/22 9:50:09 PM,VALID,1016.568,VALID,20.993,VALID,72.626,VALID,15.908,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.327,VALID,178.0,VALID,211.0,VALID,144.0,VALID,2.963,VALID,4.898,VALID,1.703,
5/26/22 10:00:09 PM,VALID,1016.501,VALID,21.365,VALID,70.549,VALID,15.779,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.501,VALID,183.0,VALID,213.0,VALID,142.0,VALID,2.984,VALID,4.703,VALID,1.398,
5/26/22 10:10:09 PM,VALID,1016.465,VALID,21.685,VALID,70.574,VALID,16.088,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.873,VALID,186.0,VALID,217.0,VALID,132.0,VALID,2.722,VALID,4.398,VALID,1.102,
5/26/22 10:20:09 PM,VALID,1016.469,VALID,21.501,VALID,71.184,VALID,16.065,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.327,VALID,192.0,VALID,249.0,VALID,94.0,VALID,2.097,VALID,3.703,VALID,0.297,
5/26/22 10:30:09 PM,VALID,1016.452,VALID,21.669,VALID,73.064,VALID,16.6,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.215,VALID,187.0,VALID,227.0,VALID,144.0,VALID,3.653,VALID,5.703,VALID,0.602,
5/26/22 10:40:09 PM,VALID,1016.301,VALID,21.543,VALID,75.249,VALID,16.96,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.017,VALID,192.0,VALID,233.0,VALID,152.0,VALID,4.224,VALID,7.203,VALID,1.797,
5/26/22 10:50:09 PM,VALID,1016.292,VALID,21.46,VALID,75.92,VALID,17.041,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.174,VALID,184.0,VALID,216.0,VALID,139.0,VALID,4.079,VALID,6.602,VALID,1.797,
5/26/22 11:00:09 PM,VALID,1016.224,VALID,21.406,VALID,75.654,VALID,16.931,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.204,VALID,190.0,VALID,220.0,VALID,135.0,VALID,4.002,VALID,7.297,VALID,0.797,
5/26/22 11:10:09 PM,VALID,1016.168,VALID,21.453,VALID,76.092,VALID,17.059,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.074,VALID,203.0,VALID,220.0,VALID,179.0,VALID,3.893,VALID,5.5,VALID,2.5,
5/26/22 11:20:09 PM,VALID,1016.002,VALID,20.881,VALID,77.043,VALID,16.708,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.126,VALID,196.0,VALID,214.0,VALID,168.0,VALID,4.391,VALID,6.203,VALID,2.797,
5/26/22 11:30:09 PM,VALID,1015.864,VALID,20.93,VALID,78.367,VALID,17.013,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.268,VALID,196.0,VALID,215.0,VALID,168.0,VALID,4.264,VALID,6.5,VALID,2.398,
5/26/22 11:40:09 PM,VALID,1015.763,VALID,20.745,VALID,78.531,VALID,16.879,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.229,VALID,191.0,VALID,219.0,VALID,157.0,VALID,3.442,VALID,5.602,VALID,1.203,
5/26/22 11:50:09 PM,VALID,1015.585,VALID,20.736,VALID,78.982,VALID,16.958,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.054,VALID,173.0,VALID,223.0,VALID,129.0,VALID,2.514,VALID,4.602,VALID,0.398,
