,,PA_10min,,TA_10min,,RH_10min,,DP_10min,,TS_10min,,SM_10min,,SR_10min,,NetSR_10min,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,
5/28/22 2:40:10 AM,VALID,1006.831,VALID,20.392,VALID,48.35,VALID,9.112,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.83,VALID,36.0,VALID,59.0,VALID,4.0,VALID,2.765,VALID,3.602,VALID,1.203,
5/28/22 2:50:10 AM,VALID,1006.8,VALID,20.956,VALID,42.706,VALID,7.81,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.394,VALID,41.0,VALID,60.0,VALID,20.0,VALID,2.18,VALID,3.703,VALID,1.297,
5/28/22 3:00:10 AM,VALID,1006.786,VALID,21.23,VALID,41.657,VALID,7.638,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.95,VALID,29.0,VALID,161.0,VALID,201.0,VALID,1.472,VALID,3.297,VALID,0.297,
5/28/22 3:10:10 AM,VALID,1006.787,VALID,21.03,VALID,44.363,VALID,8.44,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.913,VALID,21.0,VALID,64.0,VALID,350.0,VALID,1.722,VALID,2.797,VALID,0.703,
5/28/22 3:20:10 AM,VALID,1006.699,VALID,21.123,VALID,45.92,VALID,8.868,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.409,VALID,22.0,VALID,139.0,VALID,195.0,VALID,2.063,VALID,4.102,VALID,0.102,
5/28/22 3:30:10 AM,VALID,1006.758,VALID,20.272,VALID,54.814,VALID,10.869,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.501,VALID,40.0,VALID,106.0,VALID,336.0,VALID,1.641,VALID,4.203,VALID,0.5,
5/28/22 3:40:10 AM,VALID,1006.704,VALID,19.733,VALID,52.96,VALID,9.928,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.767,VALID,74.0,VALID,176.0,VALID,199.0,VALID,0.956,VALID,1.797,VALID,0.102,
5/28/22 3:50:10 AM,VALID,1006.7,VALID,19.965,VALID,52.701,VALID,9.924,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.91,VALID,332.0,VALID,99.0,VALID,221.0,VALID,0.617,VALID,1.898,VALID,0.0,
5/28/22 4:00:10 AM,VALID,1006.726,VALID,19.858,VALID,50.815,VALID,9.446,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.209,VALID,109.0,VALID,142.0,VALID,42.0,VALID,1.054,VALID,1.797,VALID,0.297,
5/28/22 4:10:10 AM,VALID,1006.684,VALID,20.552,VALID,44.356,VALID,7.984,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.758,VALID,126.0,VALID,164.0,VALID,112.0,VALID,2.068,VALID,2.898,VALID,0.898,
5/28/22 4:20:10 AM,VALID,1006.662,VALID,20.639,VALID,44.308,VALID,8.057,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.698,VALID,125.0,VALID,157.0,VALID,103.0,VALID,2.548,VALID,3.398,VALID,1.297,
5/28/22 4:30:10 AM,VALID,1006.701,VALID,20.705,VALID,44.359,VALID,8.111,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.243,VALID,126.0,VALID,148.0,VALID,105.0,VALID,2.301,VALID,3.203,VALID,1.398,
5/28/22 4:40:10 AM,VALID,1006.713,VALID,20.927,VALID,44.977,VALID,8.517,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.7,VALID,130.0,VALID,156.0,VALID,106.0,VALID,2.062,VALID,3.5,VALID,1.203,
5/28/22 4:50:10 AM,VALID,1006.815,VALID,20.947,VALID,45.278,VALID,8.659,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.252,VALID,113.0,VALID,141.0,VALID,84.0,VALID,2.349,VALID,3.602,VALID,1.398,
5/28/22 5:00:10 AM,VALID,1006.9,VALID,20.817,VALID,45.627,VALID,8.635,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.734,VALID,115.0,VALID,143.0,VALID,90.0,VALID,2.503,VALID,3.602,VALID,1.297,
5/28/22 5:10:10 AM,VALID,1006.9,VALID,21.041,VALID,45.971,VALID,8.947,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.565,VALID,113.0,VALID,148.0,VALID,59.0,VALID,2.528,VALID,3.602,VALID,1.102,
5/28/22 5:20:10 AM,VALID,1006.862,VALID,21.351,VALID,45.305,VALID,9.025,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.663,VALID,107.0,VALID,150.0,VALID,70.0,VALID,2.107,VALID,3.398,VALID,1.0,
5/28/22 5:30:10 AM,VALID,1006.879,VALID,21.76,VALID,45.418,VALID,9.402,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.76,VALID,105.0,VALID,155.0,VALID,44.0,VALID,1.853,VALID,4.203,VALID,0.797,
5/28/22 5:40:10 AM,VALID,1006.812,VALID,22.229,VALID,45.27,VALID,9.811,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.385,VALID,107.0,VALID,177.0,VALID,7.0,VALID,1.589,VALID,2.602,VALID,0.203,
5/28/22 5:50:10 AM,VALID,1006.801,VALID,22.574,VALID,45.459,VALID,10.169,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.46,VALID,101.0,VALID,163.0,VALID,12.0,VALID,1.357,VALID,2.602,VALID,0.297,
5/28/22 6:00:10 AM,VALID,1006.898,VALID,22.958,VALID,45.316,VALID,10.483,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.519,VALID,143.0,VALID,311.0,VALID,70.0,VALID,1.052,VALID,2.0,VALID,0.102,
5/28/22 6:10:10 AM,VALID,1006.871,VALID,23.122,VALID,45.436,VALID,10.687,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.614,VALID,168.0,VALID,304.0,VALID,19.0,VALID,1.017,VALID,2.797,VALID,0.102,
5/28/22 6:20:10 AM,VALID,1006.8,VALID,23.246,VALID,44.461,VALID,10.456,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.999,VALID,3.0,VALID,170.0,VALID,177.0,VALID,0.628,VALID,1.602,VALID,0.102,
5/28/22 6:30:10 AM,VALID,1006.723,VALID,23.468,VALID,44.57,VALID,10.675,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.984,VALID,262.0,VALID,6.0,VALID,150.0,VALID,1.97,VALID,4.703,VALID,0.102,
5/28/22 6:40:10 AM,VALID,1006.7,VALID,21.53,VALID,52.353,VALID,11.348,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.842,VALID,333.0,VALID,86.0,VALID,214.0,VALID,1.984,VALID,3.602,VALID,0.203,
5/28/22 6:50:10 AM,VALID,1006.554,VALID,21.96,VALID,49.759,VALID,10.956,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.841,VALID,348.0,VALID,172.0,VALID,180.0,VALID,1.846,VALID,3.898,VALID,0.203,
5/28/22 7:00:10 AM,VALID,1006.402,VALID,22.576,VALID,51.539,VALID,12.05,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.264,VALID,350.0,VALID,118.0,VALID,184.0,VALID,1.559,VALID,3.703,VALID,0.203,
5/28/22 7:10:10 AM,VALID,1006.251,VALID,22.206,VALID,50.95,VALID,11.553,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.747,VALID,329.0,VALID,68.0,VALID,213.0,VALID,2.214,VALID,3.398,VALID,0.398,
5/28/22 7:20:10 AM,VALID,1006.291,VALID,22.101,VALID,52.011,VALID,11.829,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.534,VALID,327.0,VALID,345.0,VALID,302.0,VALID,2.206,VALID,3.203,VALID,1.203,
5/28/22 7:30:09 AM,VALID,1006.26,VALID,21.967,VALID,52.18,VALID,11.626,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.165,VALID,300.0,VALID,325.0,VALID,277.0,VALID,2.969,VALID,3.898,VALID,1.602,
5/28/22 7:40:09 AM,VALID,1006.3,VALID,21.65,VALID,51.198,VALID,11.202,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.182,VALID,309.0,VALID,329.0,VALID,288.0,VALID,3.196,VALID,4.297,VALID,1.898,
5/28/22 7:50:09 AM,VALID,1006.21,VALID,22.175,VALID,52.017,VALID,11.828,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.571,VALID,291.0,VALID,320.0,VALID,271.0,VALID,3.821,VALID,5.203,VALID,2.703,
5/28/22 8:00:09 AM,VALID,1006.2,VALID,22.232,VALID,53.919,VALID,12.409,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.42,VALID,280.0,VALID,305.0,VALID,224.0,VALID,3.444,VALID,4.5,VALID,1.898,
5/28/22 8:10:09 AM,VALID,1006.198,VALID,22.505,VALID,55.792,VALID,13.212,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.989,VALID,255.0,VALID,290.0,VALID,191.0,VALID,2.589,VALID,4.297,VALID,0.703,
5/28/22 8:20:09 AM,VALID,1006.199,VALID,22.432,VALID,57.679,VALID,13.659,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.665,VALID,266.0,VALID,295.0,VALID,231.0,VALID,2.35,VALID,3.703,VALID,1.203,
5/28/22 8:30:09 AM,VALID,1006.175,VALID,21.992,VALID,59.537,VALID,13.735,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.486,VALID,285.0,VALID,309.0,VALID,247.0,VALID,2.523,VALID,3.203,VALID,1.602,
5/28/22 8:40:09 AM,VALID,1006.1,VALID,21.947,VALID,60.839,VALID,14.041,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.765,VALID,290.0,VALID,320.0,VALID,272.0,VALID,2.435,VALID,3.203,VALID,1.398,
5/28/22 8:50:09 AM,VALID,1006.108,VALID,21.851,VALID,61.793,VALID,14.158,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.196,VALID,278.0,VALID,292.0,VALID,243.0,VALID,2.534,VALID,3.703,VALID,1.5,
5/28/22 9:00:09 AM,VALID,1006.188,VALID,22.229,VALID,63.495,VALID,14.957,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.077,VALID,239.0,VALID,291.0,VALID,205.0,VALID,2.586,VALID,3.898,VALID,0.602,
5/28/22 9:10:09 AM,VALID,1006.115,VALID,22.298,VALID,64.538,VALID,15.274,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.759,VALID,219.0,VALID,261.0,VALID,175.0,VALID,2.915,VALID,4.203,VALID,0.797,
5/28/22 9:20:09 AM,VALID,1005.943,VALID,22.2,VALID,65.491,VALID,15.432,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.247,VALID,220.0,VALID,266.0,VALID,185.0,VALID,3.352,VALID,4.797,VALID,1.102,
5/28/22 9:30:09 AM,VALID,1005.811,VALID,22.179,VALID,66.083,VALID,15.548,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.472,VALID,211.0,VALID,313.0,VALID,115.0,VALID,2.18,VALID,4.0,VALID,0.297,
5/28/22 9:40:09 AM,VALID,1005.7,VALID,21.824,VALID,63.544,VALID,14.597,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.192,VALID,230.0,VALID,261.0,VALID,198.0,VALID,2.707,VALID,3.797,VALID,0.703,
5/28/22 9:50:09 AM,VALID,1005.623,VALID,22.13,VALID,63.441,VALID,14.851,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.962,VALID,251.0,VALID,285.0,VALID,156.0,VALID,2.274,VALID,3.297,VALID,0.602,
5/28/22 10:00:09 AM,VALID,1005.681,VALID,22.0,VALID,62.958,VALID,14.643,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.406,VALID,250.0,VALID,304.0,VALID,185.0,VALID,2.633,VALID,4.102,VALID,0.398,
5/28/22 10:10:09 AM,VALID,1005.79,VALID,22.284,VALID,62.423,VALID,14.716,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.435,VALID,251.0,VALID,350.0,VALID,199.0,VALID,2.385,VALID,4.398,VALID,0.297,
5/28/22 10:20:09 AM,VALID,1005.83,VALID,23.066,VALID,64.099,VALID,15.879,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.006,VALID,233.0,VALID,277.0,VALID,190.0,VALID,3.109,VALID,5.0,VALID,0.5,
5/28/22 10:30:09 AM,VALID,1005.914,VALID,23.332,VALID,64.727,VALID,16.305,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.25,VALID,239.0,VALID,355.0,VALID,172.0,VALID,2.436,VALID,4.0,VALID,0.5,
5/28/22 10:40:09 AM,VALID,1005.901,VALID,23.08,VALID,64.754,VALID,16.103,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.576,VALID,273.0,VALID,315.0,VALID,215.0,VALID,1.849,VALID,3.297,VALID,0.5,
5/28/22 10:50:10 AM,VALID,1005.901,VALID,22.855,VALID,65.388,VALID,16.004,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.608,VALID,254.0,VALID,324.0,VALID,196.0,VALID,1.704,VALID,2.703,VALID,0.602,
5/28/22 11:00:10 AM,VALID,1005.9,VALID,22.943,VALID,65.162,VALID,16.055,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.382,VALID,263.0,VALID,311.0,VALID,216.0,VALID,1.6,VALID,2.703,VALID,0.203,
5/28/22 11:10:10 AM,VALID,1005.9,VALID,22.728,VALID,65.062,VALID,15.832,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.077,VALID,267.0,VALID,296.0,VALID,223.0,VALID,2.063,VALID,2.898,VALID,0.797,
5/28/22 11:20:10 AM,VALID,1005.787,VALID,22.811,VALID,65.807,VALID,16.058,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,55.146,VALID,255.0,VALID,313.0,VALID,203.0,VALID,1.819,VALID,2.602,VALID,0.703,
5/28/22 11:30:10 AM,VALID,1005.593,VALID,23.06,VALID,65.39,VALID,16.215,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.517,VALID,244.0,VALID,68.0,VALID,199.0,VALID,1.76,VALID,2.703,VALID,0.203,
5/28/22 11:40:10 AM,VALID,1005.39,VALID,22.985,VALID,65.071,VALID,16.072,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.641,VALID,296.0,VALID,346.0,VALID,228.0,VALID,1.644,VALID,2.5,VALID,0.398,
5/28/22 11:50:10 AM,VALID,1005.208,VALID,23.039,VALID,65.164,VALID,16.14,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,55.164,VALID,304.0,VALID,341.0,VALID,262.0,VALID,1.899,VALID,3.0,VALID,0.297,
5/28/22 12:00:10 PM,VALID,1005.158,VALID,22.481,VALID,65.354,VALID,15.67,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.004,VALID,328.0,VALID,341.0,VALID,305.0,VALID,2.572,VALID,3.297,VALID,1.602,
5/28/22 12:10:10 PM,VALID,1005.035,VALID,22.12,VALID,66.693,VALID,15.626,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.441,VALID,334.0,VALID,358.0,VALID,323.0,VALID,3.016,VALID,4.0,VALID,2.297,
5/28/22 12:20:10 PM,VALID,1004.893,VALID,21.979,VALID,68.749,VALID,15.952,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.763,VALID,339.0,VALID,71.0,VALID,311.0,VALID,3.31,VALID,4.602,VALID,1.0,
5/28/22 12:30:10 PM,VALID,1004.833,VALID,22.198,VALID,69.093,VALID,16.275,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.24,VALID,350.0,VALID,95.0,VALID,301.0,VALID,3.379,VALID,5.203,VALID,0.602,
5/28/22 12:40:10 PM,VALID,1004.657,VALID,21.976,VALID,69.558,VALID,16.128,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.633,VALID,339.0,VALID,26.0,VALID,278.0,VALID,3.964,VALID,4.898,VALID,0.703,
5/28/22 12:50:10 PM,VALID,1004.563,VALID,21.773,VALID,71.854,VALID,16.463,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.175,VALID,334.0,VALID,354.0,VALID,320.0,VALID,4.299,VALID,5.602,VALID,2.5,
5/28/22 1:00:10 PM,VALID,1004.468,VALID,21.459,VALID,73.88,VALID,16.598,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.364,VALID,335.0,VALID,8.0,VALID,320.0,VALID,5.057,VALID,7.297,VALID,3.102,
5/28/22 1:10:10 PM,VALID,1004.348,VALID,21.301,VALID,75.174,VALID,16.718,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.689,VALID,346.0,VALID,38.0,VALID,303.0,VALID,5.561,VALID,8.102,VALID,1.203,
5/28/22 1:20:10 PM,VALID,1004.276,VALID,21.468,VALID,75.527,VALID,16.947,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.643,VALID,354.0,VALID,137.0,VALID,260.0,VALID,4.802,VALID,7.5,VALID,0.797,
5/28/22 1:30:10 PM,VALID,1004.235,VALID,21.47,VALID,75.081,VALID,16.872,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.362,VALID,351.0,VALID,150.0,VALID,203.0,VALID,4.215,VALID,7.797,VALID,0.703,
5/28/22 1:40:10 PM,VALID,1004.169,VALID,21.672,VALID,75.034,VALID,17.05,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.12,VALID,349.0,VALID,148.0,VALID,174.0,VALID,3.145,VALID,7.0,VALID,0.398,
5/28/22 1:50:10 PM,VALID,1004.109,VALID,21.849,VALID,73.274,VALID,16.858,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.747,VALID,348.0,VALID,159.0,VALID,180.0,VALID,3.512,VALID,7.398,VALID,0.602,
5/28/22 2:00:10 PM,VALID,1004.079,VALID,21.95,VALID,72.711,VALID,16.821,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.647,VALID,351.0,VALID,171.0,VALID,187.0,VALID,3.225,VALID,7.0,VALID,0.297,
5/28/22 2:10:10 PM,VALID,1004.064,VALID,22.011,VALID,72.285,VALID,16.787,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.359,VALID,350.0,VALID,107.0,VALID,184.0,VALID,3.828,VALID,8.297,VALID,0.703,
5/28/22 2:20:10 PM,VALID,1004.043,VALID,22.039,VALID,72.171,VALID,16.804,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.663,VALID,354.0,VALID,99.0,VALID,185.0,VALID,5.439,VALID,9.898,VALID,1.0,
5/28/22 2:30:10 PM,VALID,1004.085,VALID,21.757,VALID,73.241,VALID,16.741,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.684,VALID,359.0,VALID,76.0,VALID,278.0,VALID,6.285,VALID,10.602,VALID,1.203,
5/28/22 2:40:10 PM,VALID,1004.016,VALID,21.528,VALID,73.95,VALID,16.693,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.822,VALID,2.0,VALID,38.0,VALID,311.0,VALID,6.945,VALID,9.398,VALID,1.898,
5/28/22 2:50:10 PM,VALID,1003.921,VALID,21.322,VALID,74.693,VALID,16.644,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.217,VALID,6.0,VALID,20.0,VALID,329.0,VALID,7.254,VALID,9.703,VALID,3.5,
5/28/22 3:00:10 PM,VALID,1003.892,VALID,21.552,VALID,74.256,VALID,16.772,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.629,VALID,359.0,VALID,83.0,VALID,280.0,VALID,5.186,VALID,8.203,VALID,0.703,
5/28/22 3:10:10 PM,VALID,1003.815,VALID,21.443,VALID,72.993,VALID,16.407,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.598,VALID,352.0,VALID,135.0,VALID,220.0,VALID,3.724,VALID,7.5,VALID,0.5,
5/28/22 3:20:10 PM,VALID,1003.55,VALID,21.497,VALID,73.842,VALID,16.616,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.418,VALID,349.0,VALID,101.0,VALID,177.0,VALID,3.612,VALID,7.203,VALID,0.297,
5/28/22 3:30:10 PM,VALID,1003.275,VALID,21.6,VALID,74.2,VALID,16.807,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.268,VALID,351.0,VALID,134.0,VALID,197.0,VALID,3.393,VALID,7.5,VALID,0.398,
5/28/22 3:40:10 PM,VALID,1003.167,VALID,21.268,VALID,74.34,VALID,16.539,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.445,VALID,353.0,VALID,164.0,VALID,193.0,VALID,4.407,VALID,9.203,VALID,0.5,
5/28/22 3:50:10 PM,VALID,1003.171,VALID,20.928,VALID,74.853,VALID,16.292,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.162,VALID,353.0,VALID,134.0,VALID,210.0,VALID,4.129,VALID,9.297,VALID,0.602,
5/28/22 4:00:10 PM,VALID,1003.196,VALID,21.013,VALID,73.988,VALID,16.195,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.667,VALID,352.0,VALID,147.0,VALID,176.0,VALID,3.942,VALID,8.898,VALID,0.602,
5/28/22 4:10:10 PM,VALID,1003.14,VALID,20.939,VALID,73.842,VALID,16.104,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.537,VALID,350.0,VALID,162.0,VALID,194.0,VALID,4.986,VALID,10.0,VALID,0.797,
5/28/22 4:20:10 PM,VALID,1003.146,VALID,20.898,VALID,74.186,VALID,16.124,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.274,VALID,352.0,VALID,96.0,VALID,197.0,VALID,4.746,VALID,9.703,VALID,0.797,
5/28/22 4:30:10 PM,VALID,1003.278,VALID,20.824,VALID,74.684,VALID,16.15,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.317,VALID,353.0,VALID,79.0,VALID,235.0,VALID,5.072,VALID,10.297,VALID,0.703,
5/28/22 4:40:10 PM,VALID,1003.554,VALID,20.838,VALID,75.814,VALID,16.406,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,55.027,VALID,356.0,VALID,165.0,VALID,220.0,VALID,4.826,VALID,10.398,VALID,0.602,
5/28/22 4:50:10 PM,VALID,1003.831,VALID,20.833,VALID,77.002,VALID,16.649,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.603,VALID,351.0,VALID,106.0,VALID,248.0,VALID,4.844,VALID,9.203,VALID,0.898,
5/28/22 5:00:10 PM,VALID,1003.99,VALID,20.218,VALID,77.019,VALID,16.094,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.29,VALID,338.0,VALID,13.0,VALID,319.0,VALID,7.097,VALID,8.703,VALID,2.102,
